"","analysis","feature","index","rt","mz","intensity","area","rtmin","rtmax","mzmin","mzmax","adduct","mass","filled","filtered","filter","sn"
"582","01_ww_is_pos_blank-r001","mz307.207_rt1195_f582",582,1195.091,307.20717727,3647.880859375,18190.3796162454,1190.338,1197.26,307.20611438,307.20908426,"[M+H]+",306.199901271045,FALSE,FALSE,NA,18
"583","01_ww_is_pos_blank-r001","mz328.249_rt1195_f583",583,1195.091,328.24941027,42700.30859375,390866.728682615,1187.803,1201.637,328.2489494,328.24999698,"[M+H]+",327.242134268799,FALSE,FALSE,NA,34
"584","01_ww_is_pos_blank-r001","mz407.779_rt1195_f584",584,1195.091,407.77872927,3212.5556640625,17537.1304785196,1188.897,1197.26,407.7770797,407.77974399,"[M+H]+",406.771453271346,FALSE,FALSE,NA,24
"585","01_ww_is_pos_blank-r001","mz333.224_rt1195_f585",585,1195.355,333.22419545,17309.611328125,166790.748801272,1187.803,1199.518,333.22373971,333.22463905,"[M+H]+",332.216919453669,FALSE,FALSE,NA,40
"586","01_ww_is_pos_blank-r001","mz344.184_rt1195_f586",586,1195.355,344.18386821,2461.82788085938,15253.7000377519,1190.338,1200.617,344.18330866,344.1845375,"[M+H]+",343.176592209883,FALSE,FALSE,NA,13
"587","01_ww_is_pos_blank-r001","mz432.275_rt1195_f587",587,1195.355,432.27518344,15949.794921875,107466.799040269,1191.399,1201.637,432.27270047,432.27694566,"[M+H]+",431.267907440235,FALSE,FALSE,NA,15949
"588","01_ww_is_pos_blank-r001","mz299.278_rt1196_f588",588,1196.299,299.27797713,3325.80346679688,23433.6709915655,1190.338,1206.611,299.27662851,299.27904768,"[M+H]+",298.27070112891,FALSE,FALSE,NA,15
"589","01_ww_is_pos_blank-r001","mz366.285_rt1196_f589",589,1196.299,366.28510855,7008.33154296875,75525.0758929788,1186.709,1204.527,366.2845246,366.28573294,"[M+H]+",365.27783254613,FALSE,FALSE,NA,7007
"590","01_ww_is_pos_blank-r001","mz399.266_rt1196_f590",590,1196.299,399.26640163,11583.0869140625,128400.230754108,1187.803,1208.569,399.26548933,399.26717115,"[M+H]+",398.25912562511,FALSE,FALSE,NA,80
"591","01_ww_is_pos_blank-r001","mz334.236_rt1197_f591",591,1197.26,334.23640399,70548.9140625,869842.278630767,1184.016,1203.505,334.23596487,334.23698449,"[M+H]+",333.229127987817,FALSE,FALSE,NA,85
"592","01_ww_is_pos_blank-r001","mz349.259_rt1197_f592",592,1197.26,349.2594736,22015.82421875,230321.203861389,1187.803,1205.76,349.25879943,349.25990022,"[M+H]+",348.252197597036,FALSE,FALSE,NA,50
"593","01_ww_is_pos_blank-r001","mz371.241_rt1197_f593",593,1197.26,371.24146988,62187.42578125,670961.833370497,1186.709,1207.588,371.24087941,371.24214873,"[M+H]+",370.234193882393,FALSE,FALSE,NA,229
"594","01_ww_is_pos_blank-r001","mz372.245_rt1197_f594",594,1197.26,372.24469334,11284.5947265625,129652.781363942,1184.016,1210.869,372.24342483,372.24550367,"[M+H]+",371.237417342518,FALSE,FALSE,NA,89
"595","01_ww_is_pos_blank-r001","mz224.136_rt1198_f595",595,1198.453,224.1361227,4758.107421875,28129.8380066616,1193.758,1204.527,224.13539095,224.13648663,"[M+H]+",223.128846698773,FALSE,FALSE,NA,29
"596","01_ww_is_pos_blank-r001","mz279.187_rt1198_f596",596,1198.453,279.18657302,4429.78662109375,17089.4392584747,1195.091,1201.637,279.18480404,279.18765652,"[M+H]+",278.179297020994,FALSE,FALSE,NA,4429
"597","01_ww_is_pos_blank-r001","mz432.775_rt1198_f597",597,1198.453,432.77533641,4827.759765625,23110.9009304975,1195.355,1204.527,432.77410241,432.77743098,"[M+H]+",431.768060410113,FALSE,FALSE,NA,40
"598","01_ww_is_pos_blank-r001","mz332.221_rt1199_f598",598,1198.756,332.22091626,93467.078125,868699.566093761,1187.803,1211.792,332.21995793,332.2215011,"[M+H]+",331.213640256716,FALSE,FALSE,NA,252
"599","01_ww_is_pos_blank-r001","mz223.133_rt1200_f599",599,1199.518,223.13329023,33703.84765625,195483.444436771,1193.758,1204.527,223.13275707,223.13381379,"[M+H]+",222.126014226968,FALSE,FALSE,NA,263
"600","01_ww_is_pos_blank-r001","mz245.115_rt1200_f600",600,1199.518,245.11531824,6994.75341796875,36077.3647570436,1193.758,1204.527,245.11462181,245.1160374,"[M+H]+",244.108042235235,FALSE,FALSE,NA,71
"601","01_ww_is_pos_blank-r001","mz262.145_rt1200_f601",601,1199.518,262.14451363,47896.26171875,272901.057998517,1193.758,1204.527,262.14405523,262.14496038,"[M+H]+",261.137237629977,FALSE,FALSE,NA,339
"602","01_ww_is_pos_blank-r001","mz263.148_rt1200_f602",602,1199.518,263.14775285,8267.923828125,46679.806317052,1193.758,1204.527,263.14708086,263.14837964,"[M+H]+",262.140476850101,FALSE,FALSE,NA,8267
"603","01_ww_is_pos_blank-r001","mz277.181_rt1200_f603",603,1199.518,277.18117757,149851.359375,884634.438572576,1193.758,1204.527,277.18083964,277.18155722,"[M+H]+",276.173901569192,FALSE,FALSE,NA,149850
"604","01_ww_is_pos_blank-r001","mz278.184_rt1200_f604",604,1199.518,278.18412449,27940.5078125,163986.096276115,1192.673,1207.588,278.18353918,278.18469188,"[M+H]+",277.176848488532,FALSE,FALSE,NA,27940
"605","01_ww_is_pos_blank-r001","mz253.236_rt1200_f605",605,1200.095,253.23633979,8845.482421875,186296.92706119,1171.686,1227.64,253.23474416,253.23753992,"[M+H]+",252.229063789638,FALSE,FALSE,NA,82
"606","01_ww_is_pos_blank-r001","mz318.206_rt1201_f606",606,1200.617,318.20619529,7388.2021484375,50394.6933899893,1195.091,1208.569,318.20561479,318.20766299,"[M+H]+",317.198919294985,FALSE,FALSE,NA,22
"607","01_ww_is_pos_blank-r001","mz221.153_rt1204_f607",607,1203.505,221.15302326,3232.65747070312,15330.4096354117,1200.617,1207.588,221.15087809,221.15438321,"[M+H]+",220.145747256454,FALSE,FALSE,NA,3232
"608","01_ww_is_pos_blank-r001","mz252.233_rt1204_f608",608,1203.505,252.23314616,39158.8203125,268121.071817386,1197.26,1206.611,252.23272761,252.23353495,"[M+H]+",251.225870160829,FALSE,FALSE,NA,131
"609","01_ww_is_pos_blank-r001","mz239.165_rt1205_f609",609,1204.527,239.16465571,3750.498046875,18423.0032060416,1200.617,1209.57,239.16355424,239.16524703,"[M+H]+",238.157379710721,FALSE,FALSE,NA,17
"610","01_ww_is_pos_blank-r001","mz374.327_rt1205_f610",610,1204.527,374.32715445,2219.16528320312,14736.4606467164,1198.453,1212.609,374.3254501,374.32950992,"[M+H]+",373.319878454219,FALSE,FALSE,NA,18
"611","01_ww_is_pos_blank-r001","mz396.309_rt1205_f611",611,1204.527,396.30914828,3815.82177734375,19451.6676662354,1200.617,1209.57,396.30694989,396.3101596,"[M+H]+",395.301872280711,FALSE,FALSE,NA,3815
"612","01_ww_is_pos_blank-r001","mz218.139_rt1206_f612",612,1205.76,218.13869756,16177.060546875,93656.9199856316,1200.617,1210.869,218.13823851,218.13918415,"[M+H]+",217.131421562599,FALSE,FALSE,NA,130
"613","01_ww_is_pos_blank-r001","mz326.233_rt1206_f613",613,1205.76,326.23327518,11288.1298828125,80480.3704079413,1200.617,1214.89,326.2328936,326.23375021,"[M+H]+",325.225999182546,FALSE,FALSE,NA,31
"614","01_ww_is_pos_blank-r001","mz344.244_rt1206_f614",614,1205.76,344.24416068,56453.80859375,400634.72152725,1200.617,1214.89,344.24362901,344.2450516,"[M+H]+",343.236884677955,FALSE,FALSE,NA,79
"615","01_ww_is_pos_blank-r001","mz345.247_rt1206_f615",615,1205.76,345.24721996,11243.8505859375,78009.3567851316,1200.617,1214.89,345.24637946,345.24777447,"[M+H]+",344.239943964265,FALSE,FALSE,NA,43
"616","01_ww_is_pos_blank-r001","mz366.226_rt1206_f616",616,1205.76,366.22600735,62205.70703125,509661.162125457,1200.617,1214.89,366.22559133,366.22676926,"[M+H]+",365.218731348505,FALSE,FALSE,NA,18
"617","01_ww_is_pos_blank-r001","mz235.206_rt1206_f617",617,1206.14,235.20597678,9480.87890625,164447.882347062,1197.26,1224.067,235.20416777,235.20704906,"[M+H]+",234.198700784042,FALSE,FALSE,NA,33
"618","01_ww_is_pos_blank-r001","mz293.228_rt1207_f618",618,1206.611,293.22814219,13855.107421875,126459.084778371,1200.617,1210.869,293.22757441,293.22891289,"[M+H]+",292.220866185754,FALSE,FALSE,NA,13854
"619","01_ww_is_pos_blank-r001","mz294.244_rt1208_f619",619,1207.588,294.24382519,121483.484375,1077959.92896502,1201.637,1216.186,294.24352453,294.24416941,"[M+H]+",293.236549187151,FALSE,FALSE,NA,137
"620","01_ww_is_pos_blank-r001","mz304.301_rt1208_f620",620,1207.588,304.30061306,7531.4970703125,51075.5623604002,1201.637,1212.609,304.30039402,304.30082487,"[M+H]+",303.293337057752,FALSE,FALSE,NA,32
"621","01_ww_is_pos_blank-r001","mz328.249_rt1208_f621",621,1207.588,328.24903123,43734.125,364506.442119494,1201.637,1214.89,328.24860914,328.24936489,"[M+H]+",327.241755227213,FALSE,FALSE,NA,35
"622","01_ww_is_pos_blank-r001","mz329.252_rt1208_f622",622,1207.588,329.25228814,7904.44287109375,63666.1397858916,1201.637,1213.966,329.25150074,329.25318998,"[M+H]+",328.245012138516,FALSE,FALSE,NA,15
"623","01_ww_is_pos_blank-r001","mz355.138_rt1210_f623",623,1209.57,355.13765497,6410.49853515625,36495.8199044535,1204.527,1216.186,355.13687094,355.13807641,"[M+H]+",354.130378970209,FALSE,FALSE,NA,186
"624","01_ww_is_pos_blank-r001","mz432.295_rt1210_f624",624,1209.57,432.29466316,3969.56689453125,21211.5170713087,1205.76,1214.89,432.29287843,432.29757171,"[M+H]+",431.28738715989,FALSE,FALSE,NA,15
"625","01_ww_is_pos_blank-r001","mz252.233_rt1211_f625",625,1210.869,252.23308576,41160.95703125,329654.85943605,1206.611,1216.186,252.23263452,252.23347901,"[M+H]+",251.225809761001,FALSE,FALSE,NA,137
"626","01_ww_is_pos_blank-r001","mz437.252_rt1211_f626",626,1210.869,437.2521168,3618.0498046875,20768.582643794,1204.527,1216.186,437.25138273,437.25361164,"[M+H]+",436.244840797529,FALSE,FALSE,NA,64
"627","01_ww_is_pos_blank-r001","mz443.264_rt1211_f627",627,1210.869,443.26363071,2793.32885742188,13173.7722164322,1206.611,1213.966,443.26039184,443.26565576,"[M+H]+",442.256354708301,FALSE,FALSE,NA,19
"628","01_ww_is_pos_blank-r001","mz334.236_rt1213_f628",628,1212.609,334.23605363,25895.59765625,304532.078895511,1203.505,1219.206,334.23547364,334.2367786,"[M+H]+",333.228777629683,FALSE,FALSE,NA,38
"629","01_ww_is_pos_blank-r001","mz336.216_rt1213_f629",629,1212.609,336.21563591,8258.3056640625,37276.8177117012,1209.57,1216.186,336.21542879,336.21599157,"[M+H]+",335.208359908417,FALSE,FALSE,NA,14
"630","01_ww_is_pos_blank-r001","mz388.27_rt1213_f630",630,1212.609,388.2701181,3334.08349609375,18889.2064141245,1208.569,1219.206,388.26884705,388.27146939,"[M+H]+",387.26284209631,FALSE,FALSE,NA,11
"631","01_ww_is_pos_blank-r001","mz393.226_rt1213_f631",631,1212.609,393.2258482,4983.47021484375,31854.4457338718,1207.588,1218.247,393.22533125,393.22667518,"[M+H]+",392.21857219829,FALSE,FALSE,NA,37
"632","01_ww_is_pos_blank-r001","mz298.275_rt1215_f632",632,1214.89,298.27490919,13350.740234375,73687.0678894533,1209.57,1218.247,298.27434749,298.27584399,"[M+H]+",297.267633185052,FALSE,FALSE,NA,13350
"633","01_ww_is_pos_blank-r001","mz299.278_rt1215_f633",633,1214.89,299.27776991,2885.8115234375,15089.2813986053,1210.869,1219.206,299.27739673,299.27879661,"[M+H]+",298.270493907192,FALSE,FALSE,NA,31
"634","01_ww_is_pos_blank-r001","mz338.267_rt1215_f634",634,1214.89,338.26743941,13668.84375,72712.7734359953,1210.869,1220.624,338.26588227,338.26800831,"[M+H]+",337.260163413838,FALSE,FALSE,NA,13668
"635","01_ww_is_pos_blank-r001","mz339.271_rt1215_f635",635,1214.89,339.27143232,2534.15698242188,16152.1644848981,1210.869,1220.624,339.27048682,339.27251782,"[M+H]+",338.264156324197,FALSE,FALSE,NA,2533
"636","01_ww_is_pos_blank-r001","mz285.111_rt1216_f636",636,1216.186,285.11129442,3014.6630859375,17025.1817953919,1211.792,1222.926,285.11048724,285.11245334,"[M+H]+",284.104018415747,FALSE,FALSE,NA,32
"637","01_ww_is_pos_blank-r001","mz349.202_rt1216_f637",637,1216.186,349.20245439,4844.4912109375,21044.2788724365,1212.609,1219.206,349.20100001,349.20367314,"[M+H]+",348.195178392897,FALSE,FALSE,NA,4843
"638","01_ww_is_pos_blank-r001","mz332.221_rt1217_f638",638,1217.242,332.22147203,272772.4375,2131637.37116235,1211.792,1225.335,332.22121782,332.22189692,"[M+H]+",331.214196033912,FALSE,FALSE,NA,738
"639","01_ww_is_pos_blank-r001","mz333.224_rt1217_f639",639,1217.242,333.22416763,46914.25390625,374440.087737129,1211.792,1225.335,333.22383489,333.22448936,"[M+H]+",332.216891626716,FALSE,FALSE,NA,110
"640","01_ww_is_pos_blank-r001","mz217.108_rt1218_f640",640,1218.247,217.10798838,7232.34423828125,47085.2988246065,1212.609,1224.067,217.10770958,217.10840045,"[M+H]+",216.100712382423,FALSE,FALSE,NA,20
"641","01_ww_is_pos_blank-r001","mz292.229_rt1218_f641",641,1218.247,292.22887464,149077.765625,1429316.48097951,1212.609,1226.478,292.22855646,292.22916758,"[M+H]+",291.221598639445,FALSE,FALSE,NA,373
"642","01_ww_is_pos_blank-r001","mz293.231_rt1218_f642",642,1218.247,293.2311985,29828.5546875,306162.935246664,1211.792,1226.478,293.23067238,293.23178016,"[M+H]+",292.223922502727,FALSE,FALSE,NA,29828
"643","01_ww_is_pos_blank-r001","mz204.123_rt1219_f643",643,1219.206,204.12337225,9773.0908203125,59657.9755881953,1213.966,1225.335,204.12252319,204.12431696,"[M+H]+",203.116096250333,FALSE,FALSE,NA,224
"644","01_ww_is_pos_blank-r001","mz275.202_rt1219_f644",644,1219.206,275.20194028,21644.421875,215230.918460451,1212.609,1226.478,275.20137108,275.20252382,"[M+H]+",274.194664282142,FALSE,FALSE,NA,53
"645","01_ww_is_pos_blank-r001","mz296.26_rt1219_f645",645,1219.206,296.25979064,55911.2109375,416073.776637261,1213.966,1225.335,296.25913194,296.26076644,"[M+H]+",295.252514635484,FALSE,FALSE,NA,18
"646","01_ww_is_pos_blank-r001","mz326.234_rt1221_f646",646,1220.624,326.2335826,11668.2001953125,84264.4248546254,1214.89,1227.64,326.23305371,326.23396312,"[M+H]+",325.226306603408,FALSE,FALSE,NA,32
"647","01_ww_is_pos_blank-r001","mz344.245_rt1221_f647",647,1220.624,344.24475241,70531.890625,486795.018676758,1214.89,1227.64,344.24408303,344.24550059,"[M+H]+",343.237476406017,FALSE,FALSE,NA,99
"648","01_ww_is_pos_blank-r001","mz345.248_rt1221_f648",648,1220.624,345.24776369,14739.95703125,94447.2061573375,1214.89,1227.64,345.24709696,345.24806151,"[M+H]+",344.240487687701,FALSE,FALSE,NA,56
"649","01_ww_is_pos_blank-r001","mz366.227_rt1221_f649",649,1220.624,366.22681332,74782.578125,526481.961447976,1214.89,1227.64,366.22615095,366.22743625,"[M+H]+",365.219537324487,FALSE,FALSE,NA,22
"650","01_ww_is_pos_blank-r001","mz376.316_rt1221_f650",650,1220.624,376.31560164,5473.162109375,38001.0935125737,1213.966,1224.067,376.31450668,376.31643421,"[M+H]+",375.308325644167,FALSE,FALSE,NA,187
"651","01_ww_is_pos_blank-r001","mz376.816_rt1221_f651",651,1220.624,376.81602747,2641.15966796875,15604.249095291,1214.89,1224.067,376.81406275,376.81676631,"[M+H]+",375.808751474067,FALSE,FALSE,NA,22
"652","01_ww_is_pos_blank-r001","mz314.27_rt1222_f652",652,1221.909,314.27005653,13560.2333984375,136366.027986699,1212.609,1227.64,314.26900746,314.27067851,"[M+H]+",313.262780533499,FALSE,FALSE,NA,30
"653","01_ww_is_pos_blank-r001","mz353.249_rt1226_f653",653,1226.478,353.24858402,3123.40087890625,20041.9173230125,1222.926,1231.078,353.24760337,353.24972811,"[M+H]+",352.241308017016,FALSE,FALSE,NA,3122
"654","01_ww_is_pos_blank-r001","mz412.38_rt1226_f654",654,1226.478,412.37963173,6469.28564453125,36653.1764931475,1220.624,1232.285,412.37911632,412.38032861,"[M+H]+",411.372355733684,FALSE,FALSE,NA,501
"655","01_ww_is_pos_blank-r001","mz294.243_rt1228_f655",655,1227.64,294.24323223,32798.8203125,317634.154615725,1216.186,1229.932,294.24267067,294.24351146,"[M+H]+",293.235956230325,FALSE,FALSE,NA,37
"656","01_ww_is_pos_blank-r001","mz396.272_rt1229_f656",656,1228.899,396.27245791,3330.283203125,22591.4673056722,1221.909,1233.574,396.27070745,396.27344261,"[M+H]+",395.265181905437,FALSE,FALSE,NA,17
"657","01_ww_is_pos_blank-r001","mz401.215_rt1229_f657",657,1228.899,401.21467523,2630.60180664062,20072.2831638792,1221.909,1235.058,401.21274801,401.21635296,"[M+H]+",400.207399230306,FALSE,FALSE,NA,2630
"658","01_ww_is_pos_blank-r001","mz219.139_rt1230_f658",658,1229.932,219.1392704,3516.6552734375,21635.6035879401,1224.067,1235.99,219.13801812,219.13989545,"[M+H]+",218.131994396099,FALSE,FALSE,NA,16
"659","01_ww_is_pos_blank-r001","mz376.315_rt1230_f659",659,1229.932,376.31518372,20739.810546875,173904.503621208,1224.067,1237.308,376.31406081,376.31586694,"[M+H]+",375.307907719151,FALSE,FALSE,NA,711
"660","01_ww_is_pos_blank-r001","mz424.328_rt1230_f660",660,1229.932,424.32781911,23126.412109375,81118.1471742851,1226.478,1240.994,424.32564023,424.32916581,"[M+H]+",423.320543112999,FALSE,FALSE,NA,168
"661","01_ww_is_pos_blank-r001","mz311.186_rt1231_f661",661,1231.078,311.18597015,6899.1376953125,49375.9960463668,1226.478,1238.239,311.18518777,311.18690149,"[M+H]+",310.178694151734,FALSE,FALSE,NA,59
"662","01_ww_is_pos_blank-r001","mz376.816_rt1231_f662",662,1231.078,376.816199,11134.5048828125,82989.1912109008,1224.067,1237.308,376.81571343,376.81724537,"[M+H]+",375.808922996856,FALSE,FALSE,NA,95
"663","01_ww_is_pos_blank-r001","mz377.318_rt1231_f663",663,1231.078,377.31827145,2616.57592773438,20486.9240905115,1221.909,1237.308,377.31600361,377.32085283,"[M+H]+",376.310995448785,FALSE,FALSE,NA,17
"664","01_ww_is_pos_blank-r001","mz334.236_rt1232_f664",664,1231.608,334.23579489,45364.21875,446892.727103815,1219.206,1246.884,334.23429405,334.23720787,"[M+H]+",333.228518885867,FALSE,FALSE,NA,66
"665","01_ww_is_pos_blank-r001","mz235.206_rt1232_f665",665,1232.285,235.20590328,7506.2578125,55315.8705044641,1226.478,1238.239,235.20555951,235.20637879,"[M+H]+",234.198627275102,FALSE,FALSE,NA,26
"666","01_ww_is_pos_blank-r001","mz251.201_rt1232_f666",666,1232.285,251.20115857,23335.986328125,160480.063424478,1226.478,1237.308,251.20094526,251.20143639,"[M+H]+",250.193882569589,FALSE,FALSE,NA,17
"667","01_ww_is_pos_blank-r001","mz252.233_rt1232_f667",667,1232.285,252.23281402,28514.82421875,228216.4163832,1226.478,1238.239,252.23252111,252.23321301,"[M+H]+",251.22553802111,FALSE,FALSE,NA,95
"668","01_ww_is_pos_blank-r001","mz268.228_rt1232_f668",668,1232.285,268.22815405,84260.796875,556926.277382809,1226.478,1237.308,268.2278559,268.22836601,"[M+H]+",267.220878048315,FALSE,FALSE,NA,127
"669","01_ww_is_pos_blank-r001","mz269.231_rt1232_f669",669,1232.285,269.23089304,15368.2734375,94243.1465039056,1226.478,1237.308,269.23030661,269.23168691,"[M+H]+",268.223617041377,FALSE,FALSE,NA,77
"670","01_ww_is_pos_blank-r001","mz275.202_rt1232_f670",670,1232.285,275.20183045,55001.33203125,394873.855643542,1226.478,1238.239,275.20152843,275.20209251,"[M+H]+",274.194554449857,FALSE,FALSE,NA,136
"671","01_ww_is_pos_blank-r001","mz292.229_rt1232_f671",671,1232.285,292.22863688,221799.609375,1542792.30479481,1226.478,1238.239,292.22837586,292.22885834,"[M+H]+",291.221360875351,FALSE,FALSE,NA,556
"672","01_ww_is_pos_blank-r001","mz293.231_rt1232_f672",672,1232.285,293.23128991,40995.36328125,306486.248102864,1226.478,1238.239,293.23054919,293.23183537,"[M+H]+",292.224013912755,FALSE,FALSE,NA,40994
"673","01_ww_is_pos_blank-r001","mz332.221_rt1232_f673",673,1232.285,332.22143197,412838.75,3160241.14268672,1225.335,1238.239,332.22107708,332.2218154,"[M+H]+",331.214155969862,FALSE,FALSE,NA,1118
"674","01_ww_is_pos_blank-r001","mz333.224_rt1232_f674",674,1232.285,333.22417435,72215.0625,554780.174706116,1225.335,1238.239,333.22393666,333.22448665,"[M+H]+",332.216898347067,FALSE,FALSE,NA,170
"675","01_ww_is_pos_blank-r001","mz369.226_rt1232_f675",675,1232.285,369.22618242,2820.60107421875,15405.5118488759,1227.64,1235.058,369.22424973,369.2283787,"[M+H]+",368.218906416416,FALSE,FALSE,NA,2820
"676","01_ww_is_pos_blank-r001","mz344.244_rt1234_f676",676,1233.574,344.24425802,30609.4375,207693.75072789,1227.64,1240.994,344.24365276,344.24465584,"[M+H]+",343.236982018296,FALSE,FALSE,NA,42
"677","01_ww_is_pos_blank-r001","mz345.247_rt1234_f677",677,1233.574,345.24687744,6400.32470703125,43153.268499748,1227.64,1240.994,345.2457928,345.2475784,"[M+H]+",344.239601435521,FALSE,FALSE,NA,24
"678","01_ww_is_pos_blank-r001","mz439.302_rt1234_f678",678,1233.574,439.3021208,9483.4072265625,57534.2383911129,1226.478,1237.308,439.30168213,439.30271265,"[M+H]+",438.294844803801,FALSE,FALSE,NA,18
"679","01_ww_is_pos_blank-r001","mz439.807_rt1234_f679",679,1233.574,439.80706803,4919.98486328125,26470.9914800854,1228.899,1237.308,439.8046891,439.81059701,"[M+H]+",438.799792033329,FALSE,FALSE,NA,16
"680","01_ww_is_pos_blank-r001","mz308.221_rt1236_f680",680,1235.656,308.2209341,28724.990234375,426971.851203905,1218.247,1248.91,308.22020693,308.22372511,"[M+H]+",307.213658103939,FALSE,FALSE,NA,56
"681","01_ww_is_pos_blank-r001","mz369.226_rt1236_f681",681,1235.99,369.22618414,2707.25561523438,11823.1921964444,1235.058,1240.994,369.22388026,369.2278391,"[M+H]+",368.218908136563,FALSE,FALSE,NA,2706
